#Chemical Compatibility Database
# Format: Chemical Material Name|Ratings (11 digits for FFKM|ETP|FKM|NBR|HNBR|EPDM|TFE\P|VQM|FVQM|AU|PTFE)
# Elastomer Material Price: 5|4|3|1|2|1|3|2|3|3|3
# Rating Scale:
# 5 = Good - The material has good chemical resistance
# 4 = Fair - Limited exposure may be acceptable
# 3 = Poor - Not recommended for continuous use
# 2 = Unsuitable - Should not be used with this chemical
# 1 = N/A - No data available
#
# Elastomer Types:
# FFKM  = Perfluoroelastomer
# ETP   = Fluoroelastomer (Viton Extreme)
# FKM   = Fluoroelastomer (Viton Type A)
# NBR   = Nitrile Butadiene Rubber
# HNBR  = Hydrogenated Nitrile Butadiene Rubber
# EPDM  = Ethylene Propylene Diene Monomer
# TFE\P = Tetrafluoroethylene Propylene (Aflas)
# VMQ   = Silicone Rubber
# FVMQ  = Fluorosilicone Rubber
# AU    = Polyester Urethane
# PTFE  = Polytetrafluoroethylene (Teflon)
#
DIETHYL   SULFATE|52322544111
DIETHYLAMINE|52244424225
DIETHYLANILINE|55333514521
DIETHYLBENZENE|55522232311
DIETHYLENE   GLYCOL|55555554525
DIETHYLENE   GLYCOL BUTYL ETHER|54321542211
DIETHYLHEXYL   PHTHALATE|55421443411
DIETHYLHEXYL   SEBACATE|55521453311
DIFLUORODIBROMOMETHANE|55122442121
DIFLUOROETHANE|55244211431
DIFLUOROMONOCHLOROETHANE|55544211431
DIGLYCOL   CHLOROFORMATE|55333514521
DIGLYCOLIC   ACID|55544514525
DIHEXYL   PHTHALATE|41222111115
DIHYDROXYDIPHENYLSULFONE|54333514521
DIISOBUTYL   KETONE|54222551115
DIISOBUTYLCARBINOL|55555214551
DIISOBUTYLENE|55544242321
DIISOOCTYL   SEBACATE|55433343321
DIISOPROPYL   ETHER|55511111111
DIISOPROPYL   KETONE|53222542221
DIISOPROPYLBENZENE|55524211431
DIISOPROPYLIDENE   ACETONE|53224312231
DIMETHYL   ACETAMIDE|53233514521
DIMETHYL   ANILINE|54244211431
DIMETHYL   DISULFIDE|55555214551
DIMETHYL ETHER|53222225515
DIMETHYL   FORMALDEHYDE|53233514521
DIMETHYL   FORMAMIDE|54233434225
DIMETHYL   HYDRAZINE|54233514521
DIMETHYL   PHENYL CARBINOL|55544211431
DIMETHYL   PHENYL METHANOL|55544211431
DIMETHYL   PHTHALATE|55422441425
DIMETHYL   SULFOXIDE|53233544521
DIMETHYL   TEREPHTHALATE|55444211431
DIMETHYLAMINE|45222544235
DIMETHYLANILINE|52231412211
DIMETHYLETHER|51222221111
DINITROCHLOROBENZENE|55544211431
DINITROGEN   TETROXIDE|44111111111
DINITROTOLUENE|53222222221
DINONYL   PHTALATE|41222111115
DIOCTYL   PHTHALATE|55522443425
DIOCTYL   SEBACATE|55522443345
DIOCTYLAMINE|55555214551
DIOXANE|53222422225
DIOXOLANE|53222422221
DIPENTENE|55544232325
DIPHENYL|55522242425
DIPHENYL   OXIDES|55522243425
DIPHENYLAMINE|54244211431
DIPHENYLPROPANE|55444211431
DISILANE|52111111111
DODECYLBENZENE|55544211431
DOW CHEMICAL   50-4|43233521211
DOW CHEMICAL   ET378|43322332141
DOW CHEMICAL   ET588|43233521211
DOW CORNING 11|55554553551
DOW CORNING   1208, 4050, 6620, F-60, XF-60|55555555111
DOW CORNING   1265 FLUOROSILICONE FLUID|55544555351
DOW CORNING   200|55554553451
DOW CORNING   220|55555551111
DOW CORNING 3|55554553551
DOW CORNING 33|55554553451
DOW CORNING 4|55554553551
DOW CORNING 44|55554553451
DOW CORNING 5|55554553451
DOW CORNING   510|55544553451
DOW CORNING 55|55554553451
DOW CORNING   550|55555553455
DOW CORNING   704|55544513451
DOW CORNING   705|55544553451
DOW CORNING   710|55544553451
DOW CORNING   F-60 FLUID|55555552551
DOW CORNING   F-61 FLUID|55555552551
DOW GUARD|55555555531
DOWTHERM 209|55533553311
DOWTHERM A|55522242425
DOWTHERM E|55522252421
DRINKING WATER|55555555521
DRY CLEANING   FLUIDS|45533232421
DTE 20 SERIES|55544242451
DTE LIGHT OIL|55555253551
ELCO 28-EP   LUBRICANT|55555254551
ENGINE OILS|51555214545
EPICHLOROHYDRIN|53222422225
EPOXY RESINS|54233541111
ESAM-6 FLUID|54222521211
ESSENTIAL OILS|51422211115
ESSO FUEL 208|55555252521
ESSO GOLDEN   GASOLINE|55544232521
ESSO MOTOR OIL|55555252521
ESSO   TRANSMISSION FLUID, TYPE A|55555252531
ESSO WS2812|55555252521
ESSO XP90-EP   LUBRICANT|55555252551
ESSTIC 42, 43|55555252541
ETHANAL|42223424225
ETHANE|55555212455
ETHANETHIOL|55421313111
ETHANOL|55333554525
ETHANOL WITH ACETIC ACID,FERMENTATION MIXTURE|51122511115
ETHANOLAMINE|53224414231
ETHERS|53222222341
ETHOXYETHYL   ACETATE|54333514521
ETHYL ACETATE|53222424225
ETHYL   ACETOACETATE|53222424221
ETHYL ACRYLATE|53222434225
ETHYL ALCOHOL|55453554525
ETHYL BENZENE|55522232525
ETHYL BENZOATE|55522232525
ETHYL BROMIDE|55544251511
ETHYL   CELLOSOLVE|54222412221
ETHYL   CELLULOSE|53244413245
ETHYL CHLORIDE|55555442545
ETHYL   CHLOROCARBONATE|55522242425
ETHYL   CHLOROFORMATE|55222412221
ETHYL CYANIDE|53251251111
ETHYL   CYCLOPENTANE|55555242511
ETHYL   DIBROMIDE|55522341111
ETHYL   DICHLORIDE|55522351111
ETHYL ETHER|53222322225
ETHYL FORMATE|45522451515
ETHYL HEXANOL|55555514525
ETHYL LACTATE|55333514521
ETHYL   MERCAPTAN|55422113155
ETHYL NITRITE|55333514521
ETHYL OXALATE|55522512455
ETHYL   PENTACHLOROBENZENE|55522212425
ETHYL PYRIDINE|55544211431
ETHYL SILICATE|55555512525
ETHYL STEARATE|55544211431
ETHYL SULFATE|55222551111
ETHYL T-BUTYL   ETHER|55533341111
ETHYL VALERATE|55544211431
ETHYLACRYLIC   ACID|11122412221
ETHYLAMINE|52233514521
ETHYLENE|55554412525
ETHYLENE   CHLORIDE|55424212445
ETHYLENE   CHLOROHYDRIN|55522453421
ETHYLENE   CYANOHYDRIN|55544211431
ETHYLENE   DIAMINE|43222542225
ETHYLENE   DIBROMIDE|55422312321
ETHYLENE   DICHLORIDE|55522352325
ETHYLENE   GLYCOL|55555555525
ETHYLENE   GLYCOL BUTYL ETHER|53231431211
ETHYLENE   GLYCOL BUTYL ETHER ACETATE|53221444411
ETHYLENE   GLYCOL ETHYL ETHER ACETATE|53221432211
ETHYLENE   HYDROCHLORIDE|55522312321
ETHYLENE OXIDE|52222322225
ETHYLENE   OXIDE, 12% AND FREON 12, 80%|22233412221
ETHYLENE   TRICHLORIDE|55522322325
ETHYLENEDIAMINE|43251545211
ETHYLMORPHOLINE|55544211431
ETHYLMORPHOLINESTANNOUS   OCTOTATE|53221411111
ETHYLSULFURIC   ACID|55333514521
EXHAUST GASES, CONTAININGCARBON DIOXIDE|51555515515
EXHAUST GASES, CONTAININGCARBON MONOXIDE|51555515555
EXHAUST GASES, CONTAININGHYDROGEN CHLORIDE|51544511115
EXHAUST GASES, CONTAININGHYDROGEN FLUORIDE|51555511115
EXHAUST GASES, CONTAININGNITROUS GASES|51511512415
EXHAUST GASES, CONTAININGSULPHUR DIOXIDE|51544511115
EXHAUST GASES, CONTAININGSULPHURIC ACID|51522511115
FAM TEST FUELS   DIN 51 604-A|51544212555
FAM TEST FUELS   DIN 51 604-C|51122212425
FATTY ACIDS|55544353115
FATTY ALCOHOL|51555415115
FC 11   (Trichlorofluoromethane)|44444222415
FC 112   (1,2-Difluorotetrachloroethane)|55544222445
FC 113   (1,1,2-Trichloro-1,2,2-trifluoroethane)|44455222245
FC 113 AND   HIGH & LOW ANILINE OIL|33455221111
FC 114   (1,2-Dichlorotetrafluoroethane)|45555522455
FC 114B2   (Dibromotetrafluoroethane)|44444222115
FC 115   (Chloropentafluoroethane)|44455521111
FC 116   (Hexafluoroethane)|44455511111
FC 12   (Dichlorodifluoromethane)|45454422255
FC 12 AND ASTM   OIL #2, 50/50 MIXTURE|55544222411
FC 12 AND   SUNISO 4G, 50/50 MIXTURE|55544212411
FC 123   (Dichlorotrifluoroethane)|53111111111
FC 124   (2-chloro-1,1,1,2-tetrafluoroethane)|44111111111
FC 125   (Pentafluoroethane)|44111111111
FC 13   (Chlorotrifluoromethane)|45554512245
FC 134A   (1,1,1,2-tetrafluoroethane)|53244511115
FC 13B1   (Bromotrifluoromethane)|44455512411
FC 14   (Tetrafluoromethane)|55555512151
FC 142B   (Difluorochloroethane)|44444221111
FC 143A   (1,1,1-Trifluoroethane)|55521242411
FC 152A   (Difluoroethane)|52251511111
FC 21   (Dichlorofluoromethane)|52222212115
FC 218|45551511111
FC 22   (Chlorodifluoromethane)|52222412345
FC 22 AND ASTM   OIL #2, 50/50 MIXTURE|55422212411
FC 31|42222511115
FC 32|52255521115
FC 43|53555555511
FC 502, F22   AND F316|44444511111
FC 70|44511111111
FC 75|24455535411
FC 77,   FLUOROCARBON|55455515411
FC BF|45544212111
FC C316|45551511111
FC C318   (Octafluoro-tetraethylene)|44455521115
FC K-142B|22255511111
FC K-152A|22255511111
FC MF|44444222131
FC PCA|34455222151
FC TA|43351413111
FC TC|45551412111
FC TF   (1,1,2-Trichloro-1,2,2-trifluoroethane)|34455422215
FC TMC|45541313111
FC T-P35|45551515111
FC T-WD602|45541412111
FERMENTATION   GAS|51555115245
FERRIC ACETATE|53233514521
FERRIC   AMMONIUM SULFATE|55333514521
FERRIC   CHLORIDE|55555554551
FERRIC   FERROCYANIDE|55333514521
FERRIC   HYDROXIDE|55533514521
FERRIC NITRATE|55555553551
FERRIC   PERSULFATE|55555551111
FERRIC SULFATE|55555554511
FERROUS   AMMONIUM CITRATE|55333514521
FERROUS   AMMONIUM SULFATE|55433514521
FERROUS   CARBONATE|55333514521
FERROUS IODIDE|55333514521
FERROUS   SULFATE|55533514521
FERROUS   TARTRATE|55333514521
FISH OIL|55555215535
FLUORINATED   CYCLIC ETHERS|55111511111
FLUORINE GAS|45422212115
FLUORINE   LIQUID|44422211111
FLUOROBENZENE|55522212435
FLUOROBORIC   ACID|55151511111
FLUOROCARBON   OILS|44111515115
FLUOROLUBE|45455545411
FLUOROSILICIC   ACID|55555452215
FOMBLIN|55511111111
FORMALDEHYDE|53244424225
FORMAMIDE|53333544525
FORMIC ACID|43242534325
FRUIT JUICE|51544515125
FUEL OIL|55555252515
FUEL OIL NO. 6|55544255541
FUEL OIL, 1   AND 2|55555212541
FUEL OIL,   ACIDIC|55555255541
FUMARIC ACID|55555454511
FURALDEHYDE|43222421111
FURAN|53222222125
FURANE|41211111125
FURFURAL|43222422225
FURFURYL   ALCOHOL|55422442225
FURNACE GAS,   DRY|51522515515
FURYL CARBINOL|52222442221
FYRQUEL 150,   220, 300, 550|55522555421
FYRQUEL 90,   100, 150, 220, 500|55522555311
FYRQUEL A60|55522445311
GALDEN|24511141111
GALLIC ACID|55544451525
GAS LIQUOR|51555212215
GAS OIL|51555214555
GASOHOL|51122212425
GASOLINE|55555242545
GELATIN|55555515525
GIRLING BRAKE   FLUID|24333511211
GLAUBER'S SALT|55525451515
GLUCONIC ACID|54333514521
GLUCOSE|55555555525
GLUTAMIC ACID|54333514521
GLYCERIN|55555555525
GLYCEROL   CHLORHYDRIN|41122411115
GLYCEROL   DICHLOROHYDRIN|55333514521
GLYCEROL   MONOCHLOROHYDRIN|55333514521
GLYCEROL   TRIACETATE|55333514521
GLYCEROPHOSPHORIC   ACID|55333514521
GLYCERYL   PHOSPHATE|55333514521
GLYCIDOL|55333514521
GLYCINE,   AQUEOUS, 10%|51544511115
GLYCOL   MONOETHER|54111111111
GLYCOLIC ACID|55555515525
GLYCOLS|55555555525
GLYCOXYLIC   ACID|55333514521
GREASE,   PETROLEUM BASE|55555212555
GREEN SULFATE   LIQUOR|55544555421
GULF CROWN   GREASE|55555252551
GULF ENDURANCE   OILS|55555252551
GULF FR FLUIDS   (EMULSION)|55555252551
GULF FR   G-FLUIDS|55555515541
GULF FR   P-FLUIDS|55422415421
GULF HARMONY   OILS|55555252551
GULF HIGH   TEMPERATURE GREASE|55555252551
GULF LEGION   OILS|55555252551
GULF PARAMOUNT   OILS|55555252541
GULF SECURITY   OILS|55555252541
HALOTHANE|45522252421
HALOWAX OIL|45522252511
HANNIFIN LUBE   A|55555254551
HEATING OIL,   MINERAL-OIL BASED|51555214555
HEAVY WATER|55455555521
HEF-2   (Trialkyl pentaborane)|55544252421
HELIUM|55555555555
HENKEL P3   SOLUTION|51155511115
HEPTACHLOR|55444211431
HEPTACHLOROBUTENE|55544211431
HEPTALDEHYDE|53255214551
HEPTANE|55555232345
HEPTANOIC ACID|55555214551
HEXACHLOROACETONE|52223524521
HEXACHLOROBUTADIENE|55522211435
HEXACHLOROBUTENE|55544211431
HEXACHLOROCYCLOHEXANE|51511111145
HEXACHLOROETHANE|55444211431
HEXADECANE|55551252311
HEXAFLUOROETHANE|44455531111
HEXALDEHYDE|53222514245
HEXAMETHYLENE|55555214551
HEXAMETHYLENE   DIAMMONIUM ADIPATE|55544211431
HEXAMETHYLENEDIAMINE|43233514521
HEXAMETHYLENETETRAMINE|43233514521
HEXANE|55555242545
HEXANE TRIOL|51555515515
HEXENE-1|55544232555
HEXONE|53233514521
HEXYL ACETATE|53255214551
HEXYL ALCOHOL|55555314425
HEXYLENE   GLYCOL|55533514521
HEXYLRESORCINOL|55444211431
HIGH VISCOSITY   LUBRICANT H2|55555555421
HIGH VISCOSITY   LUBRICANT U4|55555555421
HI-LO MS NO. 1|22222533321
HOUGHTO-SAFE   1010 PHOSPHATE ESTER|55522513411
HOUGHTO-SAFE   1055 PHOSPHATE ESTER|55522513411
HOUGHTO-SAFE   1120 PHOSPHATE ESTER|55522413421
HOUGHTO-SAFE 271(WATER & GLYCOL BASE)|55455554421
HOUGHTO-SAFE   416 & 500 SERIES|11155511111
HOUGHTO-SAFE 5040(WATER & OIL EMULSION)|55555213421
HOUGHTO-SAFE 620(WATER & GLYCOL BASE)|55455554421
HYDRAULIC FLUIDS, HYDRAULICOILS DIN 51524|51555214555
HYDRAULIC FLUIDS, OIL-IN-WATEREMULSIONS HFA|51155211115
HYDRAULIC FLUIDS, PHOSPHORICACID ESTER HFD|51122112225
HYDRAULIC FLUIDS,POLYGLYCOL-WATER EMULSIONS HFC|51555515515
HYDRAULIC FLUIDS, WATER-IN-OILEMULSIONS HFB|51111211115
HYDRAULIC OIL, PETROLEUM BASEAIRCRAFT|55555254515
HYDRAULIC OIL, PETROLEUMBASE INDUSTRIAL|55555214555
HYDRAULIC   OILS, SYNTHETIC BASE|55344211431
HYDRAZINE|43244553225
HYDRAZINE   DIHYDROCHLORIDE|53233514521
HYDRAZINE   HYDRATE|53244514445
HYDRAZINE,   ANHYDROUS|55222441221
HYDRIODIC ACID|55544211431
HYDROBROMIC   ACID|55524552325
HYDROBROMIC   ACID, 40%|55522512321
HYDROBROMIC   ACID, GAS|11521512225
HYDROCARBONS,   SATURATED|55555212541
HYDROCHLORIC   ACID|51554551125
HYDROCHLORIC   ACID, 3 MOLAR TO 158°F|55544512321
HYDROCHLORIC   ACID, COLD 37%|55524351111
HYDROCHLORIC   ACID, CONCENTRATED|55542412315
HYDROCHLORIC ACID,CONCENTRATED TO 158°F|55522212221
HYDROCHLORIC   ACID, HOT 37%|55522353431
HYDROCYANIC   ACID|55544553425
HYDRO-DRIVE   MIH-10, PETROLEUM BASE|55555214541
HYDRO-DRIVE   MIH-50, PETROLEUM BASE|55555214541
HYDROFLUORIC   ACID|55522242225
HYDROFLUORIC   ACID, ANHYDROUS|53221312211
HYDROFLUORIC   ACID, CONCENTRATED COLD|45111411115
HYDROFLUORIC   ACID, CONCENTRATED HOT|53221212211
HYDROFLUOROSILICIC   ACID|55544552211
HYDROGEN   BROMIDE|51533541111
HYDROGEN   CHLORIDE, ANHYDROUS|55521551111
HYDROGEN   CHLORIDE, GAS|55522551115
HYDROGEN   CYANIDE|55452551111
HYDROGEN   FLUORIDE|55222351111
HYDROGEN   FLUORIDE, ANHYDROUS|43222442211
HYDROGEN GAS|55555553355
HYDROGEN GAS,   HOT|55555513351
HYDROGEN   PEROXIDE|55542554415
HYDROGEN   PEROXIDE, 90%|55422354411
HYDROGEN   SULFIDE, DRY COLD|53255553315
HYDROGEN   SULFIDE, DRY HOT|52252553311
HYDROGEN   SULFIDE, WET COLD|52254553315
HYDROGEN   SULFIDE, WET HOT|52252553311
HYDROLUBE,   WATER & ETHYLENE GLYCOL|55555554421
HYDROQUINOL|44522231111
HYDROQUINONE|45435234415
HYDROSULPHITE,   AQUEOUS|41144511115
HYDROXYACETIC   ACID|54333514521
HYDROXYCITRONELLAL|55511111431
HYDROXYLAMINE   SULFATE|41155515515
HYDYNE|42244512211
HYJET|52222542211
HYJET IV AND   IVA|22222512221
HYJET S4|55222541111
HYJET W|53222541111
HYPOCHLOROUS   ACID|55522411111
INDOLE|55511111431
INDUSTRON FF44|55555252541
INDUSTRON FF48|55555252541
INDUSTRON FF53|55555252541
INDUSTRON FF80|55555252541
INK|51454515555
INSULIN|55333514521
IODIC ACID|55333514521
IODINE|55545453525
IODINE   PENTAFLUORIDE|43222222221
IODINE,   TINCTURE|51555514425
IODOFORM|54311511435
IRON(III)   CHLORIDE|51555511115
ISOAMYL   ACETATE|53233514521
ISOAMYL   BUTYRATE|54233514521
ISOAMYL   VALERATE|55533514521
ISOBOREOL|55511111431
ISOBUTANE|55555214551
ISOBUTANOL|51544515425
ISOBUTYL   ACETATE|53233514521
ISOBUTYL   ALCOHOL|55544555425
ISOBUTYL   CHLORIDE|55422221111
ISOBUTYL ETHER|53244221111
ISOBUTYL   METHYL KETONE|53233514521
ISOBUTYL   N-BUTYRATE|55522551511
ISOBUTYL   PHOSPHATE|55333514521
ISOBUTYLENE|55511111431
ISOBUTYRALDEHYDE|42234421111
ISOBUTYRIC   ACID|54345434111
ISOCROTYL   CHLORIDE|55511111431
ISODECANOL|55455214551
ISODODECANE|55555252511
ISOEUGENOL|55455214551
ISOOCTANE|55555242545
ISOPENTANE|55555214551
ISOPHORONE|53222542245
ISOPROPANOL|55544555425
ISOPROPYL   ACETATE|54222422225
ISOPROPYL   CHLORIDE|55522222425
ISOPROPYL   ETHER|53244222325
ISOPROPYLACETONE|54333514521
ISOPROPYLAMINE|55333514521
JET FUEL A|55544211431
JP-10|55533212531
JP-3|55555242545
JP-4|55555242445
JP-5|55555242445
JP-6|55555242445
JP-8|55525242451
JP-9|55533212431
JP-9 -11|55522212421
JPX|53255241111
KEL-F LIQUIDS|35355535411
KEROSENE|55555242555
KEYSTONE   #87HX-GREASE|55555252551
LACQUER   SOLVENTS|54222222225
LACQUERS|54222222225
LACTAMS|55422431215
LACTIC ACID,   COLD|55555515511
LACTIC ACID,   HOT|55522214411
LACTONES|22222414221
LARD|55555454555
LAURIC ACID|55555214551
LAURYL ALCOHOL|51555411115
LAVENDER OIL|55544252415
LB 135|55555551111
LEAD ACETATE|54244522225
LEAD ARSENATE|55333514521
LEAD BROMIDE|55333514521
LEAD CARBONATE|55333514521
LEAD CHLORIDE|55533514521
LEAD CHROMATE|55333514521
LEAD DIOXIDE|55433514521
LEAD LINOLEATE|55333514521
LEAD NITRATE|55555544525
LEAD OXIDE|55453554521
LEAD SULFAMATE|55544514511
LEHIGH X1169|55555252551
LEHIGH X1170|55555252551
LEMON JUICE,   UNDILUTED|51155115115
LIGHT GREASE|55555251111
LIGROIN|55555242541
LIME BLEACH|55555554511
LIME SULFUR|55521515531
LINDOL HYDRAULIC FLUID,PHOSPHATE ESTER TYPE|55422553325
LINOLEIC ACID|55444254115
LINSEED OIL|55555355545
LIQUEFIED   PETROLEUM GAS|55555243355
LIQUID OXYGEN|42222222221
LIQUIMOLY|55555252541
LIQUOR|55555555555
LITHIUM   BROMIDE|55455515555
LITHIUM   CARBONATE|55333514521
LITHIUM   CHLORIDE|55555515555
LITHIUM   CITRATE|55333514521
LITHIUM   HYDROXIDE|54343554521
LITHIUM   HYPOCHLORITE|55333514521
LITHIUM   NITRATE|55333514521
LITHIUM   NITRITE|55333514521
LITHIUM   PERCHLORATE|55333514521
LITHIUM   SALICYLATE|55333514521
LITHOPONE|55333514521
LUBRICATING   OILS, CRUDE & REFINED|55544251111
LUBRICATING   OILS, DIESTER|55444242411
LUBRICATING   OILS, PETROLEUM|55555252545
LUBRICATING   OILS, SAE 10, 20, 30, 40, 50|55555252541
LUBRICATING   OILS, SYNTHETIC BASE|55511111431
LYE|55444554425
MACHINE OIL,   MINERAL|51555214555
MAGNESIUM   CHLORIDE|55555555555
MAGNESIUM   HYDROXIDE|55544551121
MAGNESIUM   SALTS|55555555551
MAGNESIUM   SULFATE|55555515515
MAGNESIUM   SULFITE|55455515511
MAIZE OIL|51555211115
MALATHION|55444212421
MALEIC ACID|55522252115
MALEIC   ANHYDRIDE|54222251111
MALEIC   HYDRAZIDE|55333514521
MALIC ACID|55555254511
MANDELIC ACID|53233514521
MANGANESE   ACETATE|54233514521
MANGANESE   CARBONATE|55433514521
MANGANESE   CHLORIDE|55333514521
MANGANESE   DIOXIDE|55333514521
MANGANESE   GLUCONATE|55333514521
MANGANESE   HYPOPHOSPHITE|55333514521
MANGANESE   LINOLEATE|55333514521
MANGANESE   PHOSPHATE|55333514521
MANGANESE   SULFATE|55533514521
MANGANOUS   CHLORIDE|55333514521
MANGANOUS   PHOSPHATE|55333514521
MANGANOUS   SULFATE|55333514521
MANNITOL|55333514521
MARGARINE|51555215555
MARSH GAS|51555415515
MCS 312|55522215511
MCS 352|22222513321
MCS 463|22222513321
MEA   (Ethanolamine)|53221414211
MENTHOL|51422211115
MERCAPTAN|54355214551
MERCAPTOBENZOTHIAZOLE|55533551431
MERCURIC   ACETATE|54233514521
MERCURIC   CHLORIDE|55555555555
MERCURIC   CYANIDE|55433514521
MERCURIC   IODIDE|55333514521
MERCURIC   NITRATE|55333514521
MERCURIC   SULFATE|55433514521
MERCURIC   SULFITE|55333514521
MERCUROUS   NITRATE, HYDRATED|55433514521
MERCURY|55555555555
MERCURY   CHLORIDE|55333514521
MERCURY   FULMINATE|55333514521
MERCURY SALTS|55555515525
MERCURY VAPOR|55555551111
MESITYL OXIDE|53222422225
METALDEHYDE|53233514521
METHACRYLIC   ACID|52333442221
METHALLYL   CHLORIDE|55511111431
METHANE|55555242435
METHANOL|55254555525
METHOXY   BUTANOL|51555411115
METHOXYETHANOL|55333514521
METHYL   2-PYRROLIDONE|55411414411
METHYL   ABIETATE|55411111431
METHYL ACETATE|54222422225
METHYL   ACETOACETATE|54222424221
METHYL   ACETOPHENONE|54211111431
METHYL   ACRYLATE|53222422225
METHYL ACRYLIC   ACID|55322412225
METHYL   AMYLKETONE|54233514521
METHYL   ANTHRANILATE|55411111431
METHYL   BENZOATE|54522242521
METHYL BROMIDE|55544242525
METHYL   BUTANETHIOL|55521252111
METHYL BUTANOL|55544552525
METHYL BUTYL   KETONE|54222522225
METHYL   BUTYRATE CELLOSOLVE|55333514521
METHYL   BUTYRATE CHLORIDE|55333514521
METHYL   CARBONATE|55522242421
METHYL   CELLOSOLVE|54233452225
METHYL   CELLULOSE|54244454241
METHYL   CHLORIDE|55422322445
METHYL   CHLOROACETATE|54233514521
METHYL   CHLOROFORM|55422222411
METHYL   CHLOROFORMATE|55422252421
METHYL CYANIDE|55433554521
METHYL   CYCLOHEXANONE|53255214551
METHYL   DICHLORIDE|55511111431
METHYL ETHER|54255425515
METHYL ETHYL   KETONE|54222522225
METHYL ETHYL   KETONE PEROXIDE|52222214221
METHYL ETHYL   OLEATE|55511111431
METHYL FORMATE|54222421111
METHYL HEXYL   KETONE|54233514521
METHYL IODIDE|55555214551
METHYL   ISOBUTYL KETONE|54222322225
METHYL   ISOCYANATE|54233514521
METHYL   ISOPROPYL KETONE|54222412221
METHYL   ISOVALERATE|55511111431
METHYL LACTATE|55333514521
METHYL   MERCAPTAN|55311511115
METHYL   METHACRYLATE|54222222225
METHYL OLEATE|55422451415
METHYL   PENTADIENE|55511111431
METHYL   PHENYLACETATE|54211111431
METHYL PROPYL   SALICYLATE|11421441115
METHYL   SALICYLATE|55422411111
METHYL T-BUTYL   ETHER|54233341111
METHYL   VALERATE|55511111431
METHYLAMINE|55222514525
METHYLAMYL   ACETATE|54333514521
METHYLCYCLOPENTANE|54522242421
METHYLENE   BROMIDE|54341211531
METHYLENE   CHLORIDE|54322242425
METHYLENE   DI-P-PHENYLENE ISOCYANATE|55333514521
METHYLENE   IODIDE|55511111431
METHYLGLYCEROL|55333514521
METHYLISOBUTYL   CARBINOL|55555214551
METHYLPYRROLIDINE|55511111431
METHYLPYRROLIDONE|55511111431
METHYLSULFURIC   ACID|55333514521
MIL-A-6091|55544515521
MIL-C-4339|55555213551
MIL-C-7024|55555212551
MIL-C-8188|55444212421
MIL-E-9500|55555515521
MIL-F-16884|55555212531
MIL-F-17111|55555212431
MIL-F-25558|55555252551
MIL-F-25656|55555212441
MIL-F-5566|55544515541
MIL-F-81912|55533212431
MIL-F-82522|55544252551
MIL-G-10924|55555212551
MIL-G-15793|55555212451
MIL-G-21568|55555512551
MIL-G-25013|55555512531
MIL-G-25537|55555212551
MIL-G-25760|55544212441
MIL-G-3278|55544212441
MIL-G-3545|55555212551
MIL-G-4343|55544313551
MIL-G-5572|55555212541
MIL-G-7118|55544212531
MIL-G-7187|55555212551
MIL-G-7421|55544212441
MIL-G-7711|55555214551
MIL-H-13910|55555512421
MIL-H-19457|55522413221
MIL-H-22251|11144512111
MIL-H-27601|55555212431
MIL-H-46170  -15°F TO +400°F|55555212541
MIL-H-46170  -20°F TO +275°F|55555212541
MIL-H-46170  -55°F TO +275°F|55555212541
MIL-H-46170  -65°F TO +275°F|55555212541
MIL-H-5606  -65°F TO +235°F|55555252541
MIL-H-5606  -65°F TO +275°F|55555252541
MIL-H-6083|55555212551
MIL-H-7083|55455515521
MIL-H-8446|55544252521
MIL-J-5161|55544212541
MILK|55555555555
MILK OF LIME|51522111115
MIL-L-15016|55555212451
MIL-L-15017|55555212451
MIL-L-17331|55555212111
MIL-L-2104|55555212551
MIL-L-21260|55555212551
MIL-L-23699|55544252431
MIL-L-25681|55544512431
MIL-L-3150|55555212541
MIL-L-6081|55555212551
MIL-L-6082|55555213551
MIL-L-6085|55544212431
MIL-L-6387|55544212451
MIL-L-7808|55544252425
MIL-L-7808A|55544252421
MIL-L-7870|55555212541
MIL-L-9000|55555212431
MIL-L-9236|55544212441
MIL-O-3503|55555212551
MIL-P-27402|11144512111
MIL-R-25576|55555252551
MIL-S-3136   TYPE I FUEL|55555212551
MIL-S-3136   TYPE II FUEL|55544212441
MIL-S-3136   TYPE III FUEL|55544212441
MIL-S-3136   TYPE IV OIL, HIGH SWELL|55555214551
MIL-S-3136   TYPE IV OIL, LOW SWELL|55555213551
MIL-S-3136   TYPE V OIL, MEDIUM SWELL|55545555551
MIL-S-81087|55555513451
MIL-T-5624|55555242441
MIL-T-83133|55555242451
MINERAL OILS|55555354555
MINERAL WATER|51555515515
MIXED ACID   ETCHANTS|54321232211
MIXED ACIDS|55333514521
MLO-7277|55533252331
MLO-7557|55533252331
MLO-8200|55544252551
MLO-8515|55544252551
MOBIL 24DTE|55555251111
MOBIL HF|55555241111
MOBIL SHC 500   SERIES|55533214441
MOBIL SHC 600   SERIES|55533213451
MOBIL THERM   600|55555251111
MOBIL VELOCITE   C|55555251111
MOBILGAS WA200   ATF|55555251111
MOBILGEAR 600   SERIES|55533315541
MOBILGEAR SHC   ISO SERIES|55533315541
MOBILGREASE HP|55544214551
MOBILGREASE   HTS|55544214551
MOBILGREASE SM|55544214551
MOBILITH AW   SERIES|55544214551
